question,reliable,times_asked,responses,prop_unsure,xgbTree,C5.0,nb,multinom,rf,nnet,dnn,meta,keras-1,keras-2
"If someone searched for '...', would they want to read this article?",TRUE,8,2,0.6666666666666666,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"If someone searched for '...', would they want to read this article?",TRUE,77,29,0.5666666666666667,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",TRUE,141,27,0.21428571428571427,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If someone searched for '...', would they want to read this article?",FALSE,52,6,0.2857142857142857,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If someone searched for '...', would they want to read this article?",FALSE,98,31,0.28125,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If someone searched for '...', would they want to read this article?",FALSE,201,54,0.46296296296296297,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If someone searched for '...', would they want to read this article?",FALSE,7,3,0.25,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,13,4,0.4,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"If someone searched for '...', would they want to read this article?",TRUE,443,111,0.26126126126126126,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",TRUE,82,21,0.045454545454545456,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",TRUE,133,29,0.2413793103448276,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",TRUE,2,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"If someone searched for '...', would they want to read this article?",TRUE,83,11,0.08333333333333333,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,13,3,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",TRUE,77,16,0.29411764705882354,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",TRUE,169,42,0.37209302325581395,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",TRUE,81,25,0.4230769230769231,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",TRUE,157,41,0.1951219512195122,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",TRUE,19,6,0.5714285714285714,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If someone searched for '...', would they want to read this article?",TRUE,14,4,0.2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",TRUE,2,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"If someone searched for '...', would they want to read this article?",FALSE,91,12,0.38461538461538464,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If someone searched for '...', would they want to read this article?",TRUE,32,3,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",TRUE,167,41,0.5238095238095238,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,219,28,0.3793103448275862,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,39,6,0.7142857142857143,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If someone searched for '...', would they want to read this article?",FALSE,163,19,0.05,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,55,7,0.2857142857142857,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,13,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,34,6,0.3333333333333333,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,11,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,116,13,0.2857142857142857,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"If someone searched for '...', would they want to read this article?",FALSE,3,2,0.6666666666666666,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
"If someone searched for '...', would they want to read this article?",FALSE,2,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"If someone searched for '...', would they want to read this article?",FALSE,2,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,2,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"If someone searched for '...', would they want to read this article?",FALSE,67,10,0.45454545454545453,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If someone searched for '...', would they want to read this article?",FALSE,48,8,0.7777777777777778,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,7,1,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,2,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,44,8,0.375,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,47,5,0.6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,48,6,0.6666666666666666,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,61,9,0.625,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
"If someone searched for '...', would they want to read this article?",FALSE,196,38,0.4358974358974359,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,231,37,0.5526315789473685,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"If someone searched for '...', would they want to read this article?",FALSE,34,6,0.6666666666666666,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,76,12,0.46153846153846156,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,39,4,0.2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"If someone searched for '...', would they want to read this article?",FALSE,19,1,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,30,3,0.25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If someone searched for '...', would they want to read this article?",FALSE,10,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"If someone searched for '...', would they want to read this article?",FALSE,2,2,0.3333333333333333,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,103,19,0.55,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,7,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If someone searched for '...', would they want to read this article?",FALSE,85,10,0.2727272727272727,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,4,1,0.5,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
"If someone searched for '...', would they want to read this article?",TRUE,48,10,0.18181818181818182,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"If someone searched for '...', would they want to read this article?",TRUE,60,20,0.19047619047619047,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",TRUE,69,17,0.35294117647058826,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
"If someone searched for '...', would they want to read this article?",TRUE,80,21,0.4090909090909091,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If someone searched for '...', would they want to read this article?",TRUE,87,14,0.2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",TRUE,20,2,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",TRUE,59,14,0.2,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",TRUE,383,81,0.35802469135802467,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",TRUE,8,2,0.3333333333333333,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",TRUE,42,7,0.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If someone searched for '...', would they want to read this article?",TRUE,5,2,0.3333333333333333,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If someone searched for '...', would they want to read this article?",TRUE,49,12,0.6153846153846154,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",TRUE,159,47,0.2765957446808511,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",TRUE,10,2,0.3333333333333333,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",TRUE,440,111,0.2857142857142857,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",TRUE,2,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",TRUE,15,5,0.3333333333333333,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",TRUE,23,4,0.2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",TRUE,98,26,0.5652173913043478,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",TRUE,100,19,0.35,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",TRUE,155,37,0.6578947368421053,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",TRUE,120,32,0.59375,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",TRUE,135,41,0.4878048780487805,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",TRUE,395,89,0.5730337078651685,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,61,16,0.6470588235294118,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,127,35,0.45714285714285713,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,46,8,0.3333333333333333,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,130,37,0.2631578947368421,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If someone searched for '...', would they want to read this article?",FALSE,13,3,0,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"If someone searched for '...', would they want to read this article?",TRUE,30,4,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",TRUE,59,14,0.3333333333333333,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",TRUE,24,4,0.2,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",TRUE,35,11,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",TRUE,11,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"If someone searched for '...', would they want to read this article?",TRUE,3,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If someone searched for '...', would they want to read this article?",TRUE,16,2,0.6666666666666666,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"If someone searched for '...', would they want to read this article?",TRUE,261,40,0.4,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If someone searched for '...', would they want to read this article?",FALSE,30,4,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,89,10,0.45454545454545453,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,62,7,0.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If someone searched for '...', would they want to read this article?",FALSE,9,2,0.3333333333333333,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",TRUE,5,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"If someone searched for '...', would they want to read this article?",TRUE,279,74,0.352112676056338,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",TRUE,185,33,0.30303030303030304,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",TRUE,83,10,0.36363636363636365,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",TRUE,128,24,0.25,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",TRUE,41,10,0.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If someone searched for '...', would they want to read this article?",TRUE,82,19,0.25,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",TRUE,58,11,0.4166666666666667,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",TRUE,176,38,0.28205128205128205,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",TRUE,15,4,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,106,15,0.1875,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,88,13,0.3076923076923077,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,2,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,91,21,0.55,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If someone searched for '...', would they want to read this article?",FALSE,30,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,187,20,0.45,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,123,26,0.5555555555555556,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If someone searched for '...', would they want to read this article?",FALSE,87,9,0.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If someone searched for '...', would they want to read this article?",FALSE,5,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,17,4,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,8,4,0.2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,9,3,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,125,17,0.5555555555555556,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"If someone searched for '...', would they want to read this article?",FALSE,64,15,0.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If someone searched for '...', would they want to read this article?",FALSE,133,12,0.6153846153846154,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"If someone searched for '...', would they want to read this article?",FALSE,3,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"If someone searched for '...', would they want to read this article?",FALSE,156,28,0.4827586206896552,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,12,1,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,2,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,32,7,0.375,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,7,1,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,23,3,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,191,50,0.3877551020408163,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,45,12,0.5384615384615384,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,82,25,0.24,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,188,38,0.38461538461538464,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,160,44,0.3181818181818182,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If someone searched for '...', would they want to read this article?",FALSE,2,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"If someone searched for '...', would they want to read this article?",FALSE,366,85,0.20930232558139536,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,59,19,0.45,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,53,7,0.25,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,61,12,0.07692307692307693,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,2,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"If someone searched for '...', would they want to read this article?",FALSE,3,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,21,4,0.2,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"If someone searched for '...', would they want to read this article?",FALSE,3,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,59,10,0.09090909090909091,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",TRUE,84,22,0.45454545454545453,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If someone searched for '...', would they want to read this article?",TRUE,44,16,0.25,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",TRUE,3,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"If someone searched for '...', would they want to read this article?",TRUE,63,10,0.6363636363636364,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",TRUE,43,8,0.375,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
